Usuario,TimeStamp,Emocion,Confianza_en_prediccion
t1,2026-03-07 22:50:40.270,neutral,0.74
t1,2026-03-07 22:50:40.337,neutral,0.61
t1,2026-03-07 22:50:40.415,neutral,0.54
t1,2026-03-07 22:50:40.474,neutral,0.19
t1,2026-03-07 22:50:40.534,neutral,0.28
t1,2026-03-07 22:50:40.600,neutral,0.46
t1,2026-03-07 22:50:40.668,neutral,0.49
t1,2026-03-07 22:50:40.731,surprise,0.45
t1,2026-03-07 22:50:40.796,surprise,0.44
t1,2026-03-07 22:50:40.869,neutral,0.38
t1,2026-03-07 22:50:40.928,neutral,0.37
t1,2026-03-07 22:50:40.992,surprise,0.66
t1,2026-03-07 22:50:41.066,happy,0.61
t1,2026-03-07 22:50:41.135,happy,0.83
t1,2026-03-07 22:50:41.204,happy,0.73
t1,2026-03-07 22:50:41.280,happy,0.76
t1,2026-03-07 22:50:41.352,happy,0.59
t1,2026-03-07 22:50:41.420,neutral,0.91
t1,2026-03-07 22:50:41.490,neutral,0.96
t1,2026-03-07 22:50:41.558,neutral,0.95
t1,2026-03-07 22:50:41.628,neutral,0.96
t1,2026-03-07 22:50:41.700,neutral,0.9
t1,2026-03-07 22:50:41.802,neutral,0.93
t1,2026-03-07 22:50:41.935,neutral,0.98
t1,2026-03-07 22:50:42.005,neutral,0.96
t1,2026-03-07 22:50:42.077,neutral,0.94
t1,2026-03-07 22:50:42.160,neutral,0.94
t1,2026-03-07 22:50:42.234,neutral,0.86
t1,2026-03-07 22:50:42.316,neutral,0.85
t1,2026-03-07 22:50:42.387,neutral,0.91
t1,2026-03-07 22:50:42.458,neutral,0.85
t1,2026-03-07 22:50:42.524,neutral,0.86
t1,2026-03-07 22:50:42.604,neutral,0.86
t1,2026-03-07 22:50:42.702,neutral,0.57
t1,2026-03-07 22:50:42.779,neutral,0.52
t1,2026-03-07 22:50:42.858,neutral,0.94
t1,2026-03-07 22:50:42.939,neutral,0.59
t1,2026-03-07 22:50:43.011,neutral,0.74
t1,2026-03-07 22:50:43.105,neutral,0.86
t1,2026-03-07 22:50:43.178,neutral,0.72
t1,2026-03-07 22:50:43.257,neutral,0.79
t1,2026-03-07 22:50:43.339,neutral,0.91
t1,2026-03-07 22:50:43.410,neutral,0.8
t1,2026-03-07 22:50:43.474,sad,0.41
t1,2026-03-07 22:50:43.542,neutral,0.59
t1,2026-03-07 22:50:43.624,neutral,0.6
t1,2026-03-07 22:50:43.711,neutral,0.7
t1,2026-03-07 22:50:43.803,neutral,0.72
t1,2026-03-07 22:50:43.879,sad,0.3
t1,2026-03-07 22:50:43.951,neutral,0.44
t1,2026-03-07 22:50:44.013,neutral,0.49
t1,2026-03-07 22:50:44.083,sad,0.45
t1,2026-03-07 22:50:44.170,neutral,0.68
t1,2026-03-07 22:50:44.251,neutral,0.51
t1,2026-03-07 22:50:44.347,sad,0.49
t1,2026-03-07 22:50:44.426,neutral,0.39
t1,2026-03-07 22:50:44.507,neutral,0.73
t1,2026-03-07 22:50:44.589,sad,0.42
t1,2026-03-07 22:50:44.667,neutral,0.68
t1,2026-03-07 22:50:44.738,neutral,0.47
t1,2026-03-07 22:50:44.815,sad,0.49
t1,2026-03-07 22:50:44.891,sad,0.49
t1,2026-03-07 22:50:44.956,sad,0.52
t1,2026-03-07 22:50:45.024,neutral,0.42
t1,2026-03-07 22:50:45.097,sad,0.57
t1,2026-03-07 22:50:45.164,sad,0.68
t1,2026-03-07 22:50:45.231,neutral,0.48
t1,2026-03-07 22:50:45.299,neutral,0.49
t1,2026-03-07 22:50:45.372,sad,0.59
t1,2026-03-07 22:50:45.437,sad,0.59
t1,2026-03-07 22:50:45.503,sad,0.44
t1,2026-03-07 22:50:45.578,sad,0.48
t1,2026-03-07 22:50:45.642,sad,0.54
t1,2026-03-07 22:50:45.710,neutral,0.43
t1,2026-03-07 22:50:45.780,sad,0.47
t1,2026-03-07 22:50:45.855,neutral,0.56
t1,2026-03-07 22:50:45.924,sad,0.49
t1,2026-03-07 22:50:45.995,neutral,0.58
t1,2026-03-07 22:50:46.067,neutral,0.56
t1,2026-03-07 22:50:46.137,sad,0.56
t1,2026-03-07 22:50:46.210,neutral,0.53
t1,2026-03-07 22:50:46.285,sad,0.53
t1,2026-03-07 22:50:46.362,sad,0.62
t1,2026-03-07 22:50:46.362,happy,0.44
t1,2026-03-07 22:50:46.437,neutral,0.49
t1,2026-03-07 22:50:46.509,sad,0.45
t1,2026-03-07 22:50:46.584,neutral,0.47
t1,2026-03-07 22:50:46.661,sad,0.56
t1,2026-03-07 22:50:46.739,neutral,0.58
t1,2026-03-07 22:50:46.823,neutral,0.52
t1,2026-03-07 22:50:46.920,neutral,0.5
t1,2026-03-07 22:50:46.999,neutral,0.56
t1,2026-03-07 22:50:47.077,neutral,0.5
t1,2026-03-07 22:50:47.155,neutral,0.73
t1,2026-03-07 22:50:47.245,sad,0.49
t1,2026-03-07 22:50:47.319,neutral,0.66
t1,2026-03-07 22:50:47.401,sad,0.47
t1,2026-03-07 22:50:47.474,neutral,0.5
t1,2026-03-07 22:50:47.548,neutral,0.48
t1,2026-03-07 22:50:47.621,neutral,0.74
t1,2026-03-07 22:50:47.692,neutral,0.79
t1,2026-03-07 22:50:47.769,neutral,0.86
t1,2026-03-07 22:50:47.839,neutral,0.86
t1,2026-03-07 22:50:47.904,neutral,0.62
t1,2026-03-07 22:50:47.973,neutral,0.67
t1,2026-03-07 22:50:48.042,neutral,0.7
t1,2026-03-07 22:50:48.112,neutral,0.57
t1,2026-03-07 22:50:48.180,neutral,0.66
t1,2026-03-07 22:50:48.258,neutral,0.48
t1,2026-03-07 22:50:48.329,neutral,0.62
t1,2026-03-07 22:50:48.415,neutral,0.72
t1,2026-03-07 22:50:48.489,neutral,0.68
t1,2026-03-07 22:50:48.557,neutral,0.61
t1,2026-03-07 22:50:48.621,neutral,0.74
t1,2026-03-07 22:50:48.688,neutral,0.59
t1,2026-03-07 22:50:48.758,neutral,0.71
t1,2026-03-07 22:50:48.826,neutral,0.6
t1,2026-03-07 22:50:48.897,neutral,0.61
t1,2026-03-07 22:50:48.972,neutral,0.54
t1,2026-03-07 22:50:49.059,neutral,0.78
t1,2026-03-07 22:50:49.139,neutral,0.62
t1,2026-03-07 22:50:49.216,neutral,0.56
t1,2026-03-07 22:50:49.299,happy,0.83
t1,2026-03-07 22:50:49.379,happy,0.47
t1,2026-03-07 22:50:49.841,happy,0.44
t1,2026-03-07 22:50:49.914,happy,0.5
t1,2026-03-07 22:50:49.992,neutral,0.38
t1,2026-03-07 22:50:50.062,neutral,0.44
t1,2026-03-07 22:50:50.126,neutral,0.74
t1,2026-03-07 22:50:50.196,neutral,0.87
t1,2026-03-07 22:50:50.264,happy,0.48
t1,2026-03-07 22:50:50.334,neutral,0.83
t1,2026-03-07 22:50:50.404,neutral,0.6
t1,2026-03-07 22:50:50.471,fear,0.38
t1,2026-03-07 22:50:50.542,happy,0.44
t1,2026-03-07 22:50:50.606,happy,0.97
t1,2026-03-07 22:50:50.606,neutral,0.67
t1,2026-03-07 22:50:50.674,happy,0.96
t1,2026-03-07 22:50:50.740,happy,0.98
t1,2026-03-07 22:50:50.808,happy,1.0
t1,2026-03-07 22:50:51.159,happy,0.26
t1,2026-03-07 22:50:51.222,sad,0.54
t1,2026-03-07 22:50:52.477,happy,0.65
t1,2026-03-07 22:50:52.549,happy,0.71
t1,2026-03-07 22:50:52.616,happy,0.55
t1,2026-03-07 22:50:52.686,neutral,0.86
t1,2026-03-07 22:50:52.758,neutral,0.58
t1,2026-03-07 22:50:52.827,surprise,0.43
t1,2026-03-07 22:50:52.896,neutral,0.59
t1,2026-03-07 22:50:52.968,neutral,0.75
t1,2026-03-07 22:50:53.041,neutral,0.58
t1,2026-03-07 22:50:53.103,happy,0.54
t1,2026-03-07 22:50:53.169,happy,0.61
t1,2026-03-07 22:50:53.237,happy,0.91
t1,2026-03-07 22:50:53.303,happy,0.93
t1,2026-03-07 22:50:53.368,neutral,0.56
t1,2026-03-07 22:50:53.436,sad,0.52
t1,2026-03-07 22:50:53.498,sad,0.57
t1,2026-03-07 22:50:53.564,neutral,0.6
t1,2026-03-07 22:50:53.642,neutral,0.74
t1,2026-03-07 22:50:53.719,neutral,0.81
t1,2026-03-07 22:50:53.791,neutral,0.84
t1,2026-03-07 22:50:53.882,neutral,0.87
t1,2026-03-07 22:50:53.952,neutral,0.89
t1,2026-03-07 22:50:54.028,neutral,0.83
t1,2026-03-07 22:50:54.101,neutral,0.93
t1,2026-03-07 22:50:54.181,neutral,0.9
t1,2026-03-07 22:50:54.253,neutral,0.81
t1,2026-03-07 22:50:54.322,neutral,0.63
t1,2026-03-07 22:50:54.396,sad,0.68
t1,2026-03-07 22:50:54.461,sad,0.73
t1,2026-03-07 22:50:54.527,sad,0.57
t1,2026-03-07 22:50:54.594,sad,0.57
t1,2026-03-07 22:50:54.659,sad,0.53
t1,2026-03-07 22:50:54.728,neutral,0.52
t1,2026-03-07 22:50:54.803,neutral,0.5
t1,2026-03-07 22:50:54.866,sad,0.62
t1,2026-03-07 22:50:54.939,sad,0.64
t1,2026-03-07 22:50:55.008,neutral,0.51
t1,2026-03-07 22:50:55.075,neutral,0.42
t1,2026-03-07 22:50:55.149,neutral,0.44
t1,2026-03-07 22:50:55.228,neutral,0.47
t1,2026-03-07 22:50:55.301,neutral,0.55
t1,2026-03-07 22:50:55.386,neutral,0.45
t1,2026-03-07 22:50:55.460,neutral,0.8
t1,2026-03-07 22:50:55.529,neutral,0.52
t1,2026-03-07 22:50:55.594,sad,0.64
t1,2026-03-07 22:50:55.672,neutral,0.6
t1,2026-03-07 22:50:55.760,sad,0.52
t1,2026-03-07 22:50:55.908,neutral,0.6
t1,2026-03-07 22:50:55.998,neutral,0.59
t1,2026-03-07 22:50:56.069,neutral,0.54
t1,2026-03-07 22:50:56.139,neutral,0.64
t1,2026-03-07 22:50:56.209,neutral,0.64
t1,2026-03-07 22:50:56.274,neutral,0.68
t1,2026-03-07 22:50:56.340,neutral,0.5
t1,2026-03-07 22:50:56.409,neutral,0.77
t1,2026-03-07 22:50:56.477,happy,0.69
t1,2026-03-07 22:50:56.936,sad,0.31
t1,2026-03-07 22:50:56.998,sad,0.37
t1,2026-03-07 22:50:57.126,neutral,0.54
t1,2026-03-07 22:50:57.192,happy,0.48
t1,2026-03-07 22:50:57.253,neutral,0.28
t1,2026-03-07 22:50:57.321,neutral,0.82
t1,2026-03-07 22:50:57.381,neutral,0.73
t1,2026-03-07 22:50:57.447,neutral,0.89
t1,2026-03-07 22:50:57.512,neutral,0.8
t1,2026-03-07 22:50:57.576,neutral,0.61
t1,2026-03-07 22:50:57.647,happy,0.36
t1,2026-03-07 22:50:57.723,neutral,0.59
t1,2026-03-07 22:50:57.791,happy,0.74
t1,2026-03-07 22:50:57.858,happy,0.92
t1,2026-03-07 22:50:57.926,happy,0.53
t1,2026-03-07 22:50:57.993,happy,0.53
t1,2026-03-07 22:50:58.062,neutral,0.38
t1,2026-03-07 22:50:58.259,sad,0.49
t1,2026-03-07 22:50:58.327,sad,0.64
t1,2026-03-07 22:50:58.628,sad,0.37
t1,2026-03-07 22:50:58.707,sad,0.43
t1,2026-03-07 22:50:58.779,sad,0.71
t1,2026-03-07 22:50:58.852,sad,0.5
t1,2026-03-07 22:50:58.924,neutral,0.49
t1,2026-03-07 22:50:58.993,neutral,0.83
t1,2026-03-07 22:50:59.075,neutral,0.72
t1,2026-03-07 22:50:59.149,neutral,0.58
t1,2026-03-07 22:50:59.220,neutral,0.61
t1,2026-03-07 22:50:59.291,sad,0.65
t1,2026-03-07 22:50:59.365,angry,0.37
t1,2026-03-07 22:50:59.443,neutral,0.55
t1,2026-03-07 22:50:59.515,neutral,0.56
t1,2026-03-07 22:50:59.589,neutral,0.37
t1,2026-03-07 22:50:59.658,neutral,0.49
t1,2026-03-07 22:50:59.731,neutral,0.45
t1,2026-03-07 22:50:59.798,neutral,0.82
t1,2026-03-07 22:50:59.863,neutral,0.5
t1,2026-03-07 22:50:59.926,neutral,0.59
t1,2026-03-07 22:50:59.992,neutral,0.59
t1,2026-03-07 22:51:00.056,neutral,0.46
t1,2026-03-07 22:51:00.125,neutral,0.75
t1,2026-03-07 22:51:00.192,neutral,0.73
t1,2026-03-07 22:51:00.257,neutral,0.43
t1,2026-03-07 22:51:00.329,neutral,0.65
t1,2026-03-07 22:51:00.390,neutral,0.85
t1,2026-03-07 22:51:00.459,neutral,0.89
t1,2026-03-07 22:51:00.521,neutral,0.61
t1,2026-03-07 22:51:00.585,neutral,0.67
t1,2026-03-07 22:51:00.650,neutral,0.73
t1,2026-03-07 22:51:00.717,sad,0.65
t1,2026-03-07 22:51:00.782,sad,0.5
t1,2026-03-07 22:51:00.860,sad,0.51
t1,2026-03-07 22:51:00.941,neutral,0.58
t1,2026-03-07 22:51:01.021,neutral,0.64
t1,2026-03-07 22:51:01.086,neutral,0.53
t1,2026-03-07 22:51:01.154,sad,0.43
t1,2026-03-07 22:51:01.219,neutral,0.51
t1,2026-03-07 22:51:01.290,neutral,0.48
t1,2026-03-07 22:51:01.360,neutral,0.64
t1,2026-03-07 22:51:01.430,sad,0.41
t1,2026-03-07 22:51:01.502,neutral,0.54
t1,2026-03-07 22:51:01.569,sad,0.57
t1,2026-03-07 22:51:01.639,neutral,0.35
t1,2026-03-07 22:51:01.705,sad,0.5
t1,2026-03-07 22:51:01.770,neutral,0.58
t1,2026-03-07 22:51:01.838,neutral,0.79
t1,2026-03-07 22:51:01.907,neutral,0.58
t1,2026-03-07 22:51:01.974,neutral,0.74
t1,2026-03-07 22:51:02.041,neutral,0.83
t1,2026-03-07 22:51:02.104,neutral,0.68
t1,2026-03-07 22:51:02.176,neutral,0.85
t1,2026-03-07 22:51:02.247,neutral,0.67
t1,2026-03-07 22:51:02.309,sad,0.39
t1,2026-03-07 22:51:02.376,angry,0.51
t1,2026-03-07 22:51:02.444,sad,0.64
t1,2026-03-07 22:51:02.512,neutral,0.62
t1,2026-03-07 22:51:02.590,neutral,0.44
t1,2026-03-07 22:51:02.664,neutral,0.45
t1,2026-03-07 22:51:02.733,angry,0.36
t1,2026-03-07 22:51:02.805,neutral,0.39
t1,2026-03-07 22:51:02.805,neutral,0.62
t1,2026-03-07 22:51:02.871,neutral,0.42
t1,2026-03-07 22:51:02.937,angry,0.36
t1,2026-03-07 22:51:03.009,neutral,0.35
t1,2026-03-07 22:51:03.082,neutral,0.33
t1,2026-03-07 22:51:03.168,angry,0.53
t1,2026-03-07 22:51:03.243,neutral,0.4
t1,2026-03-07 22:51:03.315,sad,0.44
t1,2026-03-07 22:51:03.389,angry,0.54
t1,2026-03-07 22:51:03.470,angry,0.36
t1,2026-03-07 22:51:03.541,angry,0.52
t1,2026-03-07 22:51:03.616,angry,0.4
t1,2026-03-07 22:51:03.688,neutral,0.42
t1,2026-03-07 22:51:03.765,angry,0.41
t1,2026-03-07 22:51:03.841,angry,0.5
t1,2026-03-07 22:51:03.910,neutral,0.64
t1,2026-03-07 22:51:03.983,angry,0.39
t1,2026-03-07 22:51:04.068,angry,0.4
t1,2026-03-07 22:51:04.138,sad,0.49
t1,2026-03-07 22:51:04.207,angry,0.38
t1,2026-03-07 22:51:04.281,sad,0.49
t1,2026-03-07 22:51:04.349,neutral,0.76
t1,2026-03-07 22:51:04.422,neutral,0.61
t1,2026-03-07 22:51:04.489,neutral,0.37
t1,2026-03-07 22:51:04.557,surprise,0.81
t1,2026-03-07 22:51:04.627,neutral,0.59
t1,2026-03-07 22:51:04.705,neutral,0.48
t1,2026-03-07 22:51:04.772,neutral,0.39
t1,2026-03-07 22:51:04.836,sad,0.41
t1,2026-03-07 22:51:04.899,neutral,0.7
t1,2026-03-07 22:51:04.962,sad,0.38
t1,2026-03-07 22:51:05.032,sad,0.44
t1,2026-03-07 22:51:05.097,neutral,0.88
t1,2026-03-07 22:51:05.170,neutral,0.74
t1,2026-03-07 22:51:05.239,neutral,0.79
t1,2026-03-07 22:51:05.312,neutral,0.68
t1,2026-03-07 22:51:05.381,neutral,0.7
t1,2026-03-07 22:51:05.452,neutral,0.81
t1,2026-03-07 22:51:05.517,neutral,0.85
t1,2026-03-07 22:51:05.582,neutral,0.61
t1,2026-03-07 22:51:05.651,neutral,0.8
t1,2026-03-07 22:51:05.721,neutral,0.62
t1,2026-03-07 22:51:05.790,neutral,0.81
t1,2026-03-07 22:51:05.855,neutral,0.56
t1,2026-03-07 22:51:05.923,neutral,0.65
t1,2026-03-07 22:51:05.986,neutral,0.63
t1,2026-03-07 22:51:06.046,neutral,0.52
t1,2026-03-07 22:51:06.112,angry,0.46
t1,2026-03-07 22:51:06.182,neutral,0.58
t1,2026-03-07 22:51:06.249,neutral,0.42
t1,2026-03-07 22:51:06.319,neutral,0.55
t1,2026-03-07 22:51:06.389,neutral,0.76
t1,2026-03-07 22:51:06.452,sad,0.54
t1,2026-03-07 22:51:06.519,neutral,0.87
t1,2026-03-07 22:51:06.593,neutral,0.74
t1,2026-03-07 22:51:06.675,neutral,0.74
t1,2026-03-07 22:51:06.751,neutral,0.4
t1,2026-03-07 22:51:06.814,neutral,0.76
t1,2026-03-07 22:51:06.882,neutral,0.45
t1,2026-03-07 22:51:06.956,neutral,0.39
t1,2026-03-07 22:51:07.022,sad,0.48
t1,2026-03-07 22:51:07.091,neutral,0.62
t1,2026-03-07 22:51:07.161,neutral,0.77
t1,2026-03-07 22:51:07.235,neutral,0.79
t1,2026-03-07 22:51:07.305,neutral,0.53
t1,2026-03-07 22:51:07.369,neutral,0.52
t1,2026-03-07 22:51:07.435,neutral,0.77
t1,2026-03-07 22:51:07.503,neutral,0.64
t1,2026-03-07 22:51:07.572,neutral,0.62
t1,2026-03-07 22:51:07.654,neutral,0.84
t1,2026-03-07 22:51:07.654,sad,0.38
t1,2026-03-07 22:51:07.731,neutral,0.63
t1,2026-03-07 22:51:07.808,neutral,0.73
t1,2026-03-07 22:51:07.886,neutral,0.75
t1,2026-03-07 22:51:07.967,neutral,0.76
t1,2026-03-07 22:51:08.041,neutral,0.44
t1,2026-03-07 22:51:08.113,neutral,0.59
t1,2026-03-07 22:51:08.179,neutral,0.9
t1,2026-03-07 22:51:08.255,neutral,0.55
t1,2026-03-07 22:51:08.327,neutral,0.72
t1,2026-03-07 22:51:08.395,neutral,0.75
t1,2026-03-07 22:51:08.465,neutral,0.75
t1,2026-03-07 22:51:08.537,neutral,0.83
t1,2026-03-07 22:51:08.603,neutral,0.54
t1,2026-03-07 22:51:08.679,neutral,0.71
t1,2026-03-07 22:51:08.825,neutral,0.78
t1,2026-03-07 22:51:08.912,neutral,0.9
t1,2026-03-07 22:51:08.980,neutral,0.68
t1,2026-03-07 22:51:09.051,neutral,0.88
t1,2026-03-07 22:51:09.116,neutral,0.81
t1,2026-03-07 22:51:09.181,neutral,0.28
t1,2026-03-07 22:51:09.259,sad,0.53
t1,2026-03-07 22:51:09.339,neutral,0.5
t1,2026-03-07 22:51:09.408,sad,0.55
t1,2026-03-07 22:51:09.476,sad,0.51
t1,2026-03-07 22:51:09.545,sad,0.51
t1,2026-03-07 22:51:09.612,neutral,0.75
t1,2026-03-07 22:51:09.682,neutral,0.73
t1,2026-03-07 22:51:09.749,neutral,0.8
t1,2026-03-07 22:51:09.816,neutral,0.84
t1,2026-03-07 22:51:09.883,neutral,0.42
t1,2026-03-07 22:51:09.950,angry,0.36
t1,2026-03-07 22:51:10.013,fear,0.39
t1,2026-03-07 22:51:10.081,fear,0.33
t1,2026-03-07 22:51:10.149,neutral,0.58
t1,2026-03-07 22:51:10.219,neutral,0.63
t1,2026-03-07 22:51:10.290,neutral,0.77
t1,2026-03-07 22:51:10.358,neutral,0.57
t1,2026-03-07 22:51:10.427,neutral,0.53
t1,2026-03-07 22:51:10.497,neutral,0.6
t1,2026-03-07 22:51:10.568,neutral,0.63
t1,2026-03-07 22:51:10.631,neutral,0.7
t1,2026-03-07 22:51:10.702,neutral,0.7
t1,2026-03-07 22:51:10.770,neutral,0.71
t1,2026-03-07 22:51:10.836,neutral,0.9
t1,2026-03-07 22:51:10.902,neutral,0.6
t1,2026-03-07 22:51:10.971,neutral,0.77
t1,2026-03-07 22:51:11.039,neutral,0.9
t1,2026-03-07 22:51:11.110,neutral,0.85
t1,2026-03-07 22:51:11.175,neutral,0.92
t1,2026-03-07 22:51:11.244,neutral,0.92
t1,2026-03-07 22:51:11.313,neutral,0.85
t1,2026-03-07 22:51:11.381,neutral,0.83
t1,2026-03-07 22:51:11.447,neutral,0.81
t1,2026-03-07 22:51:11.520,neutral,0.76
t1,2026-03-07 22:51:11.590,neutral,0.72
t1,2026-03-07 22:51:11.654,neutral,0.7
t1,2026-03-07 22:51:11.721,neutral,0.64
t1,2026-03-07 22:51:11.798,neutral,0.72
t1,2026-03-07 22:51:11.871,neutral,0.59
t1,2026-03-07 22:51:11.938,neutral,0.68
t1,2026-03-07 22:51:12.008,neutral,0.53
t1,2026-03-07 22:51:12.083,neutral,0.5
t1,2026-03-07 22:51:12.155,neutral,0.73
t1,2026-03-07 22:51:12.226,neutral,0.71
t1,2026-03-07 22:51:12.324,neutral,0.69
t1,2026-03-07 22:51:12.420,neutral,0.82
t1,2026-03-07 22:51:12.499,neutral,0.78
t1,2026-03-07 22:51:12.583,neutral,0.82
t1,2026-03-07 22:51:12.660,neutral,0.89
t1,2026-03-07 22:51:12.742,neutral,0.73
t1,2026-03-07 22:51:12.818,neutral,0.74
t1,2026-03-07 22:51:12.890,neutral,0.73
t1,2026-03-07 22:51:12.960,neutral,0.81
t1,2026-03-07 22:51:13.035,sad,0.48
t1,2026-03-07 22:51:13.104,neutral,0.83
t1,2026-03-07 22:51:13.176,neutral,0.78
t1,2026-03-07 22:51:13.243,neutral,0.6
t1,2026-03-07 22:51:13.316,neutral,0.78
t1,2026-03-07 22:51:13.392,neutral,0.76
t1,2026-03-07 22:51:13.457,neutral,0.72
t1,2026-03-07 22:51:13.525,neutral,0.58
t1,2026-03-07 22:51:13.597,neutral,0.69
t1,2026-03-07 22:51:13.670,neutral,0.68
t1,2026-03-07 22:51:13.731,neutral,0.69
t1,2026-03-07 22:51:13.809,neutral,0.35
t1,2026-03-07 22:51:13.881,neutral,0.4
t1,2026-03-07 22:51:13.951,neutral,0.84
t1,2026-03-07 22:51:14.025,neutral,0.67
t1,2026-03-07 22:51:14.025,neutral,0.34
t1,2026-03-07 22:51:14.090,neutral,0.75
t1,2026-03-07 22:51:14.163,neutral,0.48
t1,2026-03-07 22:51:14.228,sad,0.43
t1,2026-03-07 22:51:14.298,sad,0.5
t1,2026-03-07 22:51:14.369,angry,0.56
t1,2026-03-07 22:51:14.438,surprise,0.58
t1,2026-03-07 22:51:14.438,happy,0.44
t1,2026-03-07 22:51:14.504,surprise,0.71
t1,2026-03-07 22:51:14.570,surprise,0.59
t1,2026-03-07 22:51:14.635,angry,0.28
t1,2026-03-07 22:51:14.704,angry,0.35
t1,2026-03-07 22:51:14.771,surprise,0.52
t1,2026-03-07 22:51:14.842,surprise,0.47
t1,2026-03-07 22:51:14.913,surprise,0.36
t1,2026-03-07 22:51:14.985,surprise,0.56
t1,2026-03-07 22:51:15.051,sad,0.38
t1,2026-03-07 22:51:15.112,surprise,0.44
t1,2026-03-07 22:51:15.185,surprise,0.8
t1,2026-03-07 22:51:15.263,surprise,0.58
t1,2026-03-07 22:51:15.341,surprise,0.57
t1,2026-03-07 22:51:15.420,surprise,0.61
t1,2026-03-07 22:51:15.487,surprise,0.44
t1,2026-03-07 22:51:15.557,surprise,0.4
t1,2026-03-07 22:51:15.622,surprise,0.75
t1,2026-03-07 22:51:15.694,surprise,0.71
t1,2026-03-07 22:51:15.762,neutral,0.51
t1,2026-03-07 22:51:15.832,neutral,0.8
t1,2026-03-07 22:51:15.903,neutral,0.76
t1,2026-03-07 22:51:15.970,neutral,0.86
t1,2026-03-07 22:51:16.039,neutral,0.85
t1,2026-03-07 22:51:16.106,neutral,0.66
t1,2026-03-07 22:51:16.175,neutral,0.71
t1,2026-03-07 22:51:16.238,neutral,0.88
t1,2026-03-07 22:51:16.305,neutral,0.85
t1,2026-03-07 22:51:16.370,surprise,0.56
t1,2026-03-07 22:51:16.439,neutral,0.86
t1,2026-03-07 22:51:16.507,neutral,0.69
t1,2026-03-07 22:51:16.585,neutral,0.65
t1,2026-03-07 22:51:16.651,neutral,0.8
t1,2026-03-07 22:51:16.724,neutral,0.86
t1,2026-03-07 22:51:16.796,neutral,0.74
t1,2026-03-07 22:51:16.865,surprise,0.55
t1,2026-03-07 22:51:16.948,surprise,0.52
t1,2026-03-07 22:51:17.025,surprise,0.82
t1,2026-03-07 22:51:17.101,surprise,0.65
t1,2026-03-07 22:51:17.183,surprise,0.66
t1,2026-03-07 22:51:17.262,surprise,0.86
t1,2026-03-07 22:51:17.337,surprise,0.6
t1,2026-03-07 22:51:17.408,surprise,0.88
t1,2026-03-07 22:51:17.488,surprise,0.43
t1,2026-03-07 22:51:17.563,angry,0.41
t1,2026-03-07 22:51:17.643,angry,0.39
t1,2026-03-07 22:51:17.724,angry,0.54
t1,2026-03-07 22:51:17.803,fear,0.49
t1,2026-03-07 22:51:17.877,fear,0.73
t1,2026-03-07 22:51:17.945,fear,0.72
t1,2026-03-07 22:51:18.009,fear,0.51
t1,2026-03-07 22:51:18.077,fear,0.61
t1,2026-03-07 22:51:18.143,angry,0.54
t1,2026-03-07 22:51:18.215,happy,0.54
t1,2026-03-07 22:51:18.297,fear,0.59
t1,2026-03-07 22:51:18.369,fear,0.58
t1,2026-03-07 22:51:18.440,happy,0.49
t1,2026-03-07 22:51:18.506,happy,0.97
t1,2026-03-07 22:51:18.575,happy,1.0
t1,2026-03-07 22:51:18.640,happy,1.0
t1,2026-03-07 22:51:18.710,happy,0.93
t1,2026-03-07 22:51:18.778,happy,0.99
t1,2026-03-07 22:51:19.115,surprise,0.38
t1,2026-03-07 22:51:19.954,happy,0.97
t1,2026-03-07 22:51:20.018,happy,0.81
t1,2026-03-07 22:51:20.076,happy,0.99
t1,2026-03-07 22:51:20.140,happy,1.0
t1,2026-03-07 22:51:20.202,happy,0.99
t1,2026-03-07 22:51:20.266,happy,0.99
t1,2026-03-07 22:51:20.334,happy,1.0
t1,2026-03-07 22:51:20.398,happy,0.99
t1,2026-03-07 22:51:20.463,happy,0.99
t1,2026-03-07 22:51:20.531,happy,0.99
t1,2026-03-07 22:51:20.593,happy,0.94
t1,2026-03-07 22:51:20.658,happy,0.99
t1,2026-03-07 22:51:20.723,happy,0.9
t1,2026-03-07 22:51:20.787,sad,0.62
t1,2026-03-07 22:51:20.854,neutral,0.76
t1,2026-03-07 22:51:20.910,neutral,0.74
t1,2026-03-07 22:51:20.976,neutral,0.68
t1,2026-03-07 22:51:21.039,neutral,0.83
t1,2026-03-07 22:51:21.109,neutral,0.78
t1,2026-03-07 22:51:21.173,neutral,0.95
t1,2026-03-07 22:51:21.232,neutral,0.93
t1,2026-03-07 22:51:21.302,neutral,0.71
t1,2026-03-07 22:51:21.367,neutral,0.73
t1,2026-03-07 22:51:21.430,neutral,0.71
t1,2026-03-07 22:51:21.492,neutral,0.66
t1,2026-03-07 22:51:21.554,neutral,0.61
t1,2026-03-07 22:51:21.622,neutral,0.48
t1,2026-03-07 22:51:21.704,neutral,0.7
t1,2026-03-07 22:51:21.782,neutral,0.6
t1,2026-03-07 22:51:21.864,sad,0.46
t1,2026-03-07 22:51:21.945,neutral,0.74
t1,2026-03-07 22:51:22.016,neutral,0.72
t1,2026-03-07 22:51:22.096,neutral,0.87
t1,2026-03-07 22:51:22.165,neutral,0.94
t1,2026-03-07 22:51:22.233,neutral,0.91
t1,2026-03-07 22:51:22.301,neutral,0.83
